"id_odsp","id_event","sort_order","time","text","event_type","event_type2","side","event_team","opponent","player","player2","player_in","player_out","shot_place","shot_outcome","is_goal","location","bodypart","assist_method","situation","fast_break"
"QuWqjrYa/","QuWqjrYa79",79,60,"MickaAÂ«l Firmin (Toulouse) wins a free kick in the defensive half.",8,NA,2,"Toulouse","AC Ajaccio","mickael firmin",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa80",80,63,"Frederic Sammaritano (Ajaccio) wins a free kick on the left wing.",8,NA,1,"AC Ajaccio","Toulouse","frederic sammaritano",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa81",81,63,"Foul by Daniel Congre (Toulouse).",3,NA,2,"Toulouse","AC Ajaccio","daniel congre",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa82",82,64,"Attempt missed. Moussa Sissoko (Toulouse) right footed shot from outside the box is high and wide to the right. Assisted by Cheikh Mbengue with a cross.",1,12,2,"Toulouse","AC Ajaccio","moussa sissoko","cheikh mbengue",NA,NA,6,2,0,15,1,2,1,0
"QuWqjrYa/","QuWqjrYa83",83,66,"Substitution, Ajaccio. Ilan replaces Richard Socrier.",7,NA,1,"AC Ajaccio","Toulouse",NA,NA,"ilan","richard socrier",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa84",84,66,"Substitution, Ajaccio. Damien TibAÂ©ri replaces Christian Kinkela.",7,NA,1,"AC Ajaccio","Toulouse",NA,NA,"damien tiberi","christian kinkela",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa85",85,67,"Attempt missed. Frederic Sammaritano (Ajaccio) left footed shot from the centre of the box is close, but misses the top left corner. Assisted by Benjamin Andre with a cross.",1,12,1,"AC Ajaccio","Toulouse","frederic sammaritano","benjamin andre",NA,NA,12,2,0,3,2,2,1,0
"QuWqjrYa/","QuWqjrYa86",86,68,"Attempt missed. Damien TibAÂ©ri (Ajaccio) left footed shot from the left side of the box is just a bit too high. Assisted by Fabrice Begeorgi.",1,12,1,"AC Ajaccio","Toulouse","damien tiberi","fabrice begeorgi",NA,NA,1,2,0,9,2,1,1,0
"QuWqjrYa/","QuWqjrYa87",87,69,"Benjamin Andre (Ajaccio) wins a free kick in the defensive half.",8,NA,1,"AC Ajaccio","Toulouse","benjamin andre",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa88",88,69,"Foul by MickaAÂ«l Firmin (Toulouse).",3,NA,2,"Toulouse","AC Ajaccio","mickael firmin",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa89",89,69,"Corner,  Ajaccio. Conceded by Paulo Machado.",2,NA,1,"AC Ajaccio","Toulouse","paulo machado","paulo machado",NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa90",90,69,"Attempt blocked. Yoann Poulard (Ajaccio) left footed shot from the centre of the box is blocked. Assisted by Frederic Sammaritano with a cross.",1,12,1,"AC Ajaccio","Toulouse","yoann poulard","frederic sammaritano",NA,NA,2,3,0,3,2,2,1,0
"QuWqjrYa/","QuWqjrYa91",91,69,"Attempt blocked. Carl Medjani (Ajaccio) right footed shot from the left side of the box is blocked.",1,NA,1,"AC Ajaccio","Toulouse","carl medjani",NA,NA,NA,2,3,0,9,1,0,1,0
"QuWqjrYa/","QuWqjrYa92",92,70,"Attempt saved. Jean-Baptiste Pierazzi (Ajaccio) right footed shot from outside the box is saved in the centre of the goal. Assisted by Johan Cavalli with a headed pass.",1,12,1,"AC Ajaccio","Toulouse","jeanbaptiste pierazzi","johan cavalli",NA,NA,5,1,0,15,1,3,1,0
"QuWqjrYa/","QuWqjrYa93",93,71,"Attempt missed. Franck Tabanou (Toulouse) left footed shot from outside the box misses to the right. Assisted by Aymen Abdennour.",1,12,2,"Toulouse","AC Ajaccio","franck tabanou","aymen abdennour",NA,NA,9,2,0,15,2,1,1,0
"QuWqjrYa/","QuWqjrYa94",94,72,"Substitution, Toulouse. Pantxi Sirieix replaces MickaAÂ«l Firmin.",7,NA,2,"Toulouse","AC Ajaccio",NA,NA,"mickael firmin","mickaaÂ«l firmin",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa95",95,73,"Goal!  Ajaccio 0, Toulouse 2. Paulo Machado (Toulouse) right footed shot from outside the box to the top right corner. Assisted by Cheikh Mbengue.",1,12,2,"Toulouse","AC Ajaccio","paulo machado","cheikh mbengue",NA,NA,13,1,1,15,1,1,1,0
"QuWqjrYa/","QuWqjrYa96",96,77,"Substitution, Toulouse. Jean Daniel Akpa Akpro replaces Cheikh Mbengue.",7,NA,2,"Toulouse","AC Ajaccio",NA,NA,"cheikh mbengue","cheikh mbengue",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa97",97,77,"Substitution, Ajaccio. Andy Delort replaces Johan Cavalli.",7,NA,1,"AC Ajaccio","Toulouse",NA,NA,"andy delort","johan cavalli",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa98",98,78,"Attempt saved. Jean Daniel Akpa Akpro (Toulouse) right footed shot from outside the box is saved in the top right corner. Assisted by Moussa Sissoko.",1,12,2,"Toulouse","AC Ajaccio","jean daniel akpa akpro","moussa sissoko",NA,NA,13,1,0,15,1,1,1,0
"QuWqjrYa/","QuWqjrYa99",99,80,"Foul by Damien TibAÂ©ri (Ajaccio).",3,NA,1,"AC Ajaccio","Toulouse","damien tiberi",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa100",100,80,"Daniel Congre (Toulouse) wins a free kick on the right wing.",8,NA,2,"Toulouse","AC Ajaccio","daniel congre",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa101",101,81,"Damien TibAÂ©ri (Ajaccio) is shown the yellow card for a bad foul.",4,NA,1,"AC Ajaccio","Toulouse","damien tiberi",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa102",102,82,"Attempt saved. Frederic Sammaritano (Ajaccio) left footed shot from the right side of the box is saved in the centre of the goal. Assisted by Ilan.",1,12,1,"AC Ajaccio","Toulouse","frederic sammaritano","ilan",NA,NA,5,1,0,11,2,1,1,0
"QuWqjrYa/","QuWqjrYa103",103,83,"Andy Delort (Ajaccio) wins a free kick on the left wing.",8,NA,1,"AC Ajaccio","Toulouse","andy delort",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa104",104,83,"Foul by Mohamed Fofana (Toulouse).",3,NA,2,"Toulouse","AC Ajaccio","mohamed fofana",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa105",105,84,"Mohamed Fofana (Toulouse) is shown the yellow card for a bad foul.",4,NA,2,"Toulouse","AC Ajaccio","mohamed fofana",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa106",106,85,"Benjamin Andre (Ajaccio) is shown the yellow card.",4,NA,1,"AC Ajaccio","Toulouse","benjamin andre",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa107",107,85,"Substitution, Toulouse. Xavier Pentecote replaces Umut Bulut.",7,NA,2,"Toulouse","AC Ajaccio",NA,NA,"xavier pentecote","umut bulut",NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa108",108,86,"Foul by Andy Delort (Ajaccio).",3,NA,1,"AC Ajaccio","Toulouse","andy delort",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa109",109,86,"Mohamed Fofana (Toulouse) wins a free kick in the defensive half.",8,NA,2,"Toulouse","AC Ajaccio","mohamed fofana",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa110",110,87,"Andy Delort (Ajaccio) is shown the yellow card for a bad foul.",4,NA,1,"AC Ajaccio","Toulouse","andy delort",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa111",111,88,"Benjamin Andre (Ajaccio) wins a free kick on the right wing.",8,NA,1,"AC Ajaccio","Toulouse","benjamin andre",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa112",112,88,"Foul by Moussa Sissoko (Toulouse).",3,NA,2,"Toulouse","AC Ajaccio","moussa sissoko",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa113",113,90,"Attempt saved. Xavier Pentecote (Toulouse) right footed shot from the centre of the box is saved in the bottom left corner. Assisted by Moussa Sissoko.",1,12,2,"Toulouse","AC Ajaccio","xavier pentecote","moussa sissoko",NA,NA,3,1,0,3,1,1,1,0
"QuWqjrYa/","QuWqjrYa114",114,90,"Attempt saved. Damien TibAÂ©ri (Ajaccio) left footed shot from outside the box is saved in the centre of the goal. Assisted by Frederic Sammaritano.",1,12,1,"AC Ajaccio","Toulouse","damien tiberi","frederic sammaritano",NA,NA,5,1,0,15,2,1,1,0
"QuWqjrYa/","QuWqjrYa115",115,90,"Fabrice Begeorgi (Ajaccio) wins a free kick in the attacking half.",8,NA,1,"AC Ajaccio","Toulouse","fabrice begeorgi",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa116",116,90,"Foul by Antoine Devaux (Toulouse).",3,NA,2,"Toulouse","AC Ajaccio","antoine devaux",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"QuWqjrYa/","QuWqjrYa117",117,90,"Attempt saved. Andy Delort (Ajaccio) right footed shot from outside the box is saved in the bottom left corner.",1,NA,1,"AC Ajaccio","Toulouse","andy delort",NA,NA,NA,3,1,0,15,1,0,1,0
"QuWqjrYa/","QuWqjrYa118",118,90,"Corner,  Ajaccio. Conceded by Ali Ahamada.",2,NA,1,"AC Ajaccio","Toulouse","ali ahamada","ali ahamada",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg1",1,1,"Corner,  Nice. Conceded by Aly Cissokho.",2,NA,1,"Nice","Lyon","aly cissokho","aly cissokho",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg2",2,3,"Attempt saved. David Hellebuyck (Nice) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Luciano FabiAÂ¡n MonzAÂ³n.",1,12,1,"Nice","Lyon","david hellebuyck","luciano fabian monzon",NA,NA,11,1,0,15,2,1,1,0
"UBZQ4smg/","UBZQ4smg3",3,3,"Corner,  Nice. Conceded by Hugo Lloris.",2,NA,1,"Nice","Lyon","hugo lloris","hugo lloris",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg4",4,4,"Attempt missed. Francois Clerc (Nice) right footed shot from outside the box is high and wide to the left following a corner.",1,NA,1,"Nice","Lyon","francois clerc",NA,NA,NA,6,2,0,15,1,0,3,0
"UBZQ4smg/","UBZQ4smg5",5,5,"Corner,  Nice. Conceded by Anthony RAÂ©veillere.",2,NA,1,"Nice","Lyon","anthony raÂ©veillere","anthony raÂ©veillere",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg6",6,6,"Goal!  Nice 1, Lyon 0. Anthony Mounier (Nice) header from the centre of the box to the top right corner. Assisted by Camel Meriem with a cross following a corner.",1,12,1,"Nice","Lyon","anthony mounier","camel meriem",NA,NA,13,1,1,3,3,2,3,0
"UBZQ4smg/","UBZQ4smg7",7,8,"Foul by Cris (Lyon).",3,NA,2,"Lyon","Nice","cris",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg8",8,8,"Eric Mouloungui (Nice) wins a free kick on the left wing.",8,NA,1,"Nice","Lyon","eric mouloungui",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg9",9,9,"Offside, Nice. Luciano FabiAÂ¡n MonzAÂ³n tries a through ball, but Eric Mouloungui is caught offside.",9,13,1,"Nice","Lyon","eric mouloungui","luciano fabian monzon",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg10",10,10,"Foul by Michel Bastos (Lyon).",3,NA,2,"Lyon","Nice","michel bastos",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg11",11,10,"Julien SablAÂ© (Nice) wins a free kick in the attacking half.",8,NA,1,"Nice","Lyon","julien sable",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg12",12,10,"Goal!  Nice 1, Lyon 1. Lisandro (Lyon) right footed shot from the centre of the box to the bottom right corner. Assisted by Anthony RAÂ©veillere following a fast break.",1,12,2,"Lyon","Nice","lisandro","anthony reveillere",NA,NA,4,1,1,3,1,1,1,1
"UBZQ4smg/","UBZQ4smg13",13,11,"Foul by Maxime Gonalons (Lyon).",3,NA,2,"Lyon","Nice","maxime gonalons",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg14",14,11,"Didier Digard (Nice) wins a free kick in the attacking half.",8,NA,1,"Nice","Lyon","didier digard",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg15",15,12,"Corner,  Nice. Conceded by Cris.",2,NA,1,"Nice","Lyon","cris","cris",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg16",16,12,"Corner,  Nice. Conceded by Dejan Lovren.",2,NA,1,"Nice","Lyon","dejan lovren","dejan lovren",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg17",17,13,"Attempt blocked. David Hellebuyck (Nice) left footed shot from the left side of the box is blocked. Assisted by Camel Meriem with a cross.",1,12,1,"Nice","Lyon","david hellebuyck","camel meriem",NA,NA,2,3,0,9,2,2,1,0
"UBZQ4smg/","UBZQ4smg18",18,13,"Corner,  Nice. Conceded by Michel Bastos.",2,NA,1,"Nice","Lyon","michel bastos","michel bastos",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg19",19,13,"Attempt missed. Julien SablAÂ© (Nice) right footed shot from outside the box misses to the right following a corner.",1,NA,1,"Nice","Lyon","julien sable",NA,NA,NA,9,2,0,15,1,0,3,0
"UBZQ4smg/","UBZQ4smg20",20,14,"Attempt missed. Jimmy Briand (Lyon) left footed shot from outside the box is close, but misses the top left corner. Assisted by BafAÂ©timbi Gomis.",1,12,2,"Lyon","Nice","jimmy briand","bafetimbi gomis",NA,NA,12,2,0,15,2,1,1,0
"UBZQ4smg/","UBZQ4smg21",21,15,"Foul by Cris (Lyon).",3,NA,2,"Lyon","Nice","cris",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg22",22,15,"Eric Mouloungui (Nice) wins a free kick in the attacking half.",8,NA,1,"Nice","Lyon","eric mouloungui",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg23",23,15,"Attempt blocked. Luciano FabiAÂ¡n MonzAÂ³n (Nice) left footed shot from more than 35 yards is blocked.",1,NA,1,"Nice","Lyon","luciano fabian monzon",NA,NA,NA,2,3,0,17,2,0,1,0
"UBZQ4smg/","UBZQ4smg24",24,16,"Attempt saved. Lisandro (Lyon) right footed shot from the centre of the box is saved in the bottom right corner.",1,NA,2,"Lyon","Nice","lisandro",NA,NA,NA,4,1,0,3,1,0,1,0
"UBZQ4smg/","UBZQ4smg25",25,17,"Corner,  Nice. Conceded by Dejan Lovren.",2,NA,1,"Nice","Lyon","dejan lovren","dejan lovren",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg26",26,18,"BafAÂ©timbi Gomis (Lyon) wins a free kick in the defensive half.",8,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg27",27,18,"Foul by David Hellebuyck (Nice).",3,NA,1,"Nice","Lyon","david hellebuyck",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg28",28,18,"Offside, Nice. Luciano FabiAÂ¡n MonzAÂ³n tries a through ball, but Eric Mouloungui is caught offside.",9,13,1,"Nice","Lyon","eric mouloungui","luciano fabian monzon",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg29",29,21,"Foul by Dejan Lovren (Lyon).",3,NA,2,"Lyon","Nice","dejan lovren",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg30",30,21,"Eric Mouloungui (Nice) wins a free kick in the defensive half.",8,NA,1,"Nice","Lyon","eric mouloungui",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg31",31,22,"Corner,  Nice. Conceded by Cris.",2,NA,1,"Nice","Lyon","cris","cris",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg32",32,23,"Attempt saved. Larrys Mabiala (Nice) header from the centre of the box is saved in the top right corner. Assisted by Camel Meriem with a cross.",1,12,1,"Nice","Lyon","larrys mabiala","camel meriem",NA,NA,13,1,0,3,3,2,1,0
"UBZQ4smg/","UBZQ4smg33",33,23,"Lisandro (Lyon) wins a free kick in the defensive half.",8,NA,2,"Lyon","Nice","lisandro",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg34",34,23,"Foul by Larrys Mabiala (Nice).",3,NA,1,"Nice","Lyon","larrys mabiala",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg35",35,24,"Corner,  Lyon. Conceded by Luciano FabiAÂ¡n MonzAÂ³n.",2,NA,2,"Lyon","Nice","luciano fabiaÂ¡n monzaÂ³n","luciano fabiaÂ¡n monzaÂ³n",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg36",36,25,"Attempt blocked. Michel Bastos (Lyon) left footed shot from a difficult angle and long range on the right is blocked. Assisted by Jimmy Briand.",1,12,2,"Lyon","Nice","michel bastos","jimmy briand",NA,NA,2,3,0,6,2,1,1,0
"UBZQ4smg/","UBZQ4smg37",37,25,"Corner,  Lyon. Conceded by Larrys Mabiala.",2,NA,2,"Lyon","Nice","larrys mabiala","larrys mabiala",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg38",38,27,"Foul by Aly Cissokho (Lyon).",3,NA,2,"Lyon","Nice","aly cissokho",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg39",39,27,"Eric Mouloungui (Nice) wins a free kick in the attacking half.",8,NA,1,"Nice","Lyon","eric mouloungui",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg40",40,27,"Attempt missed. Anthony Mounier (Nice) left footed shot from outside the box is high and wide to the right from a direct free kick.",1,NA,1,"Nice","Lyon","anthony mounier",NA,NA,NA,6,2,0,15,2,0,4,0
"UBZQ4smg/","UBZQ4smg41",41,29,"BafAÂ©timbi Gomis (Lyon) wins a free kick in the attacking half.",8,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg42",42,29,"Foul by Anthony Mounier (Nice).",3,NA,1,"Nice","Lyon","anthony mounier",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg43",43,29,"Attempt blocked. Michel Bastos (Lyon) left footed shot from more than 35 yards is blocked.",1,NA,2,"Lyon","Nice","michel bastos",NA,NA,NA,2,3,0,17,2,0,1,0
"UBZQ4smg/","UBZQ4smg44",44,31,"Attempt saved. Aly Cissokho (Lyon) left footed shot from outside the box is saved in the bottom left corner. Assisted by Kim KAÂ¤llstrAÂ¶m.",1,12,2,"Lyon","Nice","aly cissokho","kim kallstrom",NA,NA,3,1,0,15,2,1,1,0
"UBZQ4smg/","UBZQ4smg45",45,31,"Michel Bastos (Lyon) wins a free kick in the attacking half.",8,NA,2,"Lyon","Nice","michel bastos",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg46",46,31,"Foul by Didier Digard (Nice).",3,NA,1,"Nice","Lyon","didier digard",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg47",47,32,"Attempt saved. Kim KAÂ¤llstrAÂ¶m (Lyon) left footed shot from outside the box is saved in the bottom left corner.",1,NA,2,"Lyon","Nice","kim kallstrom",NA,NA,NA,3,1,0,15,2,0,1,0
"UBZQ4smg/","UBZQ4smg48",48,32,"Corner,  Lyon. Conceded by David Ospina.",2,NA,2,"Lyon","Nice","david ospina","david ospina",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg49",49,32,"Attempt missed. BafAÂ©timbi Gomis (Lyon) header from very close range misses to the left following a corner.",1,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,8,2,0,13,3,0,3,0
"UBZQ4smg/","UBZQ4smg50",50,33,"Goal!  Nice 1, Lyon 2. BafAÂ©timbi Gomis (Lyon) right footed shot from very close range to the top right corner following a corner.",1,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,13,1,1,13,1,0,3,0
"UBZQ4smg/","UBZQ4smg51",51,36,"Attempt missed. Kim KAÂ¤llstrAÂ¶m (Lyon) left footed shot from outside the box misses to the right. Assisted by Maxime Gonalons.",1,12,2,"Lyon","Nice","kim kallstrom","maxime gonalons",NA,NA,9,2,0,15,2,1,1,0
"UBZQ4smg/","UBZQ4smg52",52,36,"Attempt blocked. Michel Bastos (Lyon) left footed shot from the left side of the box is blocked. Assisted by Kim KAÂ¤llstrAÂ¶m.",1,12,2,"Lyon","Nice","michel bastos","kim kallstrom",NA,NA,2,3,0,9,2,1,1,0
"UBZQ4smg/","UBZQ4smg53",53,36,"Corner,  Lyon. Conceded by Larrys Mabiala.",2,NA,2,"Lyon","Nice","larrys mabiala","larrys mabiala",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg54",54,36,"Attempt blocked. Jimmy Briand (Lyon) header from the centre of the box is blocked. Assisted by Michel Bastos with a cross.",1,12,2,"Lyon","Nice","jimmy briand","michel bastos",NA,NA,2,3,0,3,3,2,1,0
"UBZQ4smg/","UBZQ4smg55",55,37,"Offside, Nice. Didier Digard tries a through ball, but Eric Mouloungui is caught offside.",9,13,1,"Nice","Lyon","eric mouloungui","didier digard",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg56",56,39,"Corner,  Lyon. Conceded by Nemanja Pejcinovic.",2,NA,2,"Lyon","Nice","nemanja pejcinovic","nemanja pejcinovic",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg57",57,39,"Eric Mouloungui (Nice) wins a free kick in the attacking half.",8,NA,1,"Nice","Lyon","eric mouloungui",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg58",58,39,"Foul by Cris (Lyon).",3,NA,2,"Lyon","Nice","cris",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg59",59,41,"Attempt missed. Eric Mouloungui (Nice) right footed shot from the right side of the box misses to the right. Assisted by Didier Digard.",1,12,1,"Nice","Lyon","eric mouloungui","didier digard",NA,NA,9,2,0,11,1,1,1,0
"UBZQ4smg/","UBZQ4smg60",60,42,"Foul by Larrys Mabiala (Nice).",3,NA,1,"Nice","Lyon","larrys mabiala",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg61",61,42,"Lisandro (Lyon) wins a free kick in the attacking half.",8,NA,2,"Lyon","Nice","lisandro",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg62",62,43,"Foul by David Hellebuyck (Nice).",3,NA,1,"Nice","Lyon","david hellebuyck",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg63",63,43,"BafAÂ©timbi Gomis (Lyon) wins a free kick in the defensive half.",8,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg64",64,45,"Attempt blocked. BafAÂ©timbi Gomis (Lyon) right footed shot from the centre of the box is blocked. Assisted by Anthony RAÂ©veillere.",1,12,2,"Lyon","Nice","bafetimbi gomis","anthony reveillere",NA,NA,2,3,0,3,1,1,1,0
"UBZQ4smg/","UBZQ4smg65",65,47,"Foul by Luciano FabiAÂ¡n MonzAÂ³n (Nice).",3,NA,1,"Nice","Lyon","luciano fabian monzon",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg66",66,47,"Jimmy Briand (Lyon) wins a free kick on the right wing.",8,NA,2,"Lyon","Nice","jimmy briand",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg67",67,48,"Attempt saved. Michel Bastos (Lyon) left footed shot from long range on the right is saved in the centre of the goal.",1,NA,2,"Lyon","Nice","michel bastos",NA,NA,NA,5,1,0,16,2,0,1,0
"UBZQ4smg/","UBZQ4smg68",68,49,"Offside, Nice. Didier Digard tries a through ball, but Anthony Mounier is caught offside.",9,13,1,"Nice","Lyon","anthony mounier","didier digard",NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg69",69,50,"Substitution, Nice. Kevin Gomis replaces Francois Clerc.",7,NA,1,"Nice","Lyon",NA,NA,"kevin gomis","francois clerc",NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg70",70,51,"Attempt missed. BafAÂ©timbi Gomis (Lyon) right footed shot from very close range is too high. Assisted by Aly Cissokho with a cross.",1,12,2,"Lyon","Nice","bafetimbi gomis","aly cissokho",NA,NA,10,2,0,13,1,2,1,0
"UBZQ4smg/","UBZQ4smg71",71,52,"Foul by Camel Meriem (Nice).",3,NA,1,"Nice","Lyon","camel meriem",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg72",72,52,"Maxime Gonalons (Lyon) wins a free kick in the attacking half.",8,NA,2,"Lyon","Nice","maxime gonalons",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg73",73,53,"Foul by Didier Digard (Nice).",3,NA,1,"Nice","Lyon","didier digard",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg74",74,53,"BafAÂ©timbi Gomis (Lyon) wins a free kick in the attacking half.",8,NA,2,"Lyon","Nice","bafetimbi gomis",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"UBZQ4smg/","UBZQ4smg75",75,54,"Attempt blocked. Michel Bastos (Lyon) left footed shot from outside the box is blocked.",1,NA,2,"Lyon","Nice","michel bastos",NA,NA,NA,2,3,0,15,2,0,1,0
"UBZQ4smg/","UBZQ4smg76",76,56,"Offside, Nice. Julien SablAÂ© tries a through ball, but Eric Mouloungui is caught offside.",9,13,1,"Nice","Lyon","eric mouloungui","julien sable",NA,NA,NA,NA,0,NA,NA,0,NA,0
